OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)",* City,State,Zip Code,* CAL FIRE Unit,County,Community,Incident Start Date,Hazard Type,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure &gt; 120 SQFT,Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),Latitude,Longitude
78441,No Damage,15029.0,Willow Glen,Road,Brownsville ,CA,95919.0,NEU,,,8/11/2021 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Metal,Unenclosed,No Vents,Wood,No Windows,Unknown,No Deck/Porch,No Patio Cover/Carport,No Fence,,,33784.0,,15029 WILLOW GLEN RD BROWNSVILLE CA 95919,39.4071494001362,-121.304980816674
50975,Destroyed (>50%),1457.0,Spinnaker,Drive,,CA,,SHU,Shasta,Redding ,7/23/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,,<30',273386.0,1992.0,1457 SPINNAKER DR REDDING CA 96003,40.6132719983486,-122.42058302088
61179,Destroyed (>50%),3706.0,Giorno ,Court,Santa Rosa,CA,0.0,LNU,Sonoma,Fountaingrove,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane, , , ,,,,932000.0,,3706 GIORNO CT SANTA ROSA CA 95404,38.4864174228205,-122.700551643426
44689,Destroyed (>50%),1457.0,Tobie,Lane,Paradise Central Southeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Metal,Unknown,Unknown,Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,85783.0,1985.0,1457  TOBIE LN   PARADISE CA 95969,39.7676183220996,-121.59091314239
27185,No Damage,22750.0,Hidden Hills,Road,,CA,,ORC,Orange,,10/26/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,1878857.0,2010.0,22750 HIDDEN HILLS RD YORBA LINDA CA 92887,33.892125729205,-117.732522413693
16339,No Damage,5635.0,Rivera,Road,,CA,,LNU,Solano,Fairfield ,8/16/2020 12:00:00 AM,Fire,,Commercial Building Single Story,Nonresidential Commercial,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,172062.0,1972.0,5635 RIVERA RD VACAVILLE CA 95688,38.3248430558377,-122.022541449864
127691,Destroyed (>50%),1375.0,Chautauqua ,Boulevard,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,,Tile,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,Masonry/Concrete,Unknown,Non Combustible,,,417035.0,1936.0,"1375 CHAUTAUQUA BLVD, PACIFIC PALISADES, CA 90272",34.0539848,-118.5214725
51773,Destroyed (>50%),15991.0,Rock Creek ,Road,Unincorporated,CA,,SHU,Shasta,Keswick ,7/23/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,Unknown,Combustible,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,,>50',35700.0,0.0,15991 ROCK CREEK RD REDDING CA 96001,40.6186701469448,-122.465539798568
51815,Destroyed (>50%),15925.0,Rock Creek ,Road,Unincorporated,CA,,SHU,Shasta,Keswick ,7/23/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,Unknown,Combustible,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,>50',188749.0,1993.0,15925 ROCK CREEK RD REDDING CA 96001,40.617434919207,-122.468960493339
64788,Destroyed (>50%),1643.0,Kerry,Lane,Santa Rosa,CA,0.0,LNU,Sonoma,Coffey Park,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unknown,Unknown,Combustible,Unknown, , , ,,,,274415.0,,1643 KERRY LN SANTA ROSA CA 95403,38.4784164826709,-122.751172346592
119019,Destroyed (>50%),0.0,Brown Mountain Truck,Trail,Altadena,CA,0.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Unknown,No Deck/Porch,Unknown,Unknown,No Fence,,,,,,34.2179722,-118.1522733
14121,No Damage,716.0,Luparita,Avenue,,CA,,LNU,Napa,,9/27/2020 12:00:00 AM,Fire,Engine Company Actions,Commercial Building Multi Story,Nonresidential Commercial,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,3687757.0,1978.0,716 LIPARITA AVE ANGWIN CA 94508,38.5740326737305,-122.462867881927
43160,Destroyed (>50%),5509.0,Pinehaven ,Drive,Paradise Southwest A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,Unknown,Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,225000.0,1972.0,5509  PINE HAVEN DR   PARADISE CA 95969,39.7475264465548,-121.644120100648
67784,Destroyed (>50%),50.0,Ursuline,Road,Unincorporated,CA,0.0,LNU,Sonoma,Larkfield-Wikiup,10/8/2017 12:00:00 AM,Fire,,School,Nonresidential Commercial,,Fire Resistant,Enclosed,Screened,Fire Resistant,Single Pane, , , ,,,,7509416.0,,50 URSULINE RD SANTA ROSA CA 95403,38.4944825001193,-122.741534003007
63565,Destroyed (>50%),3399.0,Mountain Home Ranch,Road,Unincorporated,CA,0.0,LNU,Sonoma,Franz Valley,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,No Vents,Combustible,Unknown, , , ,,,,25265.0,,3399 MOUNTAIN HOME RANCH RD CALISTOGA CA 94515,38.5679641540574,-122.654714814102
37425,Destroyed (>50%),2384.0,Tokay,Court,Paradise Southeast B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,,,311597.0,1984.0,2384  TOKAY CT   PARADISE CA 95969,39.7345029358329,-121.569625764204
109673,Destroyed (>50%),2979.0,Maiden ,Lane,Altadena,CA,91001.0,LAC,Los Angeles,Altadena ,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,,,321567.0,1949.0,"2979 MAIDEN LN, ALTADENA, CA 91001",34.1961621,-118.1265858
78141,Destroyed (>50%),15502.0,Woodruff,Court,Grass Valley ,CA,95945.0,NEU,Nevada,,8/4/2021 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,Unknown,Wood,Unknown,Masonry/Concrete,Wood,Unknown,Unknown,,,105058.0,,15502 WOODRUFF CT GRASS VALLEY CA 95945,39.1349793192263,-120.974935340018
122568,No Damage,1099.0,Vista Grande,Drive,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,No Eaves,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,2081206.0,1966.0,"1099 VISTA GRANDE DR, PACIFIC PALISADES, CA 90272",34.0575889,-118.551039
43665,Destroyed (>50%),7111.0,Clark,Road,Paradise Northwest A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,Unknown,Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,,90000.0,1959.0,7111  CLARK RD   PARADISE CA 95969,39.7919715198862,-121.585701264435
17561,No Damage,4007.0,Lavenir,Road,,CA,,LNU,Solano,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,563805.0,1985.0,4007 LAVENIR RD VACAVILLE CA 95688,38.4081570618068,-122.002909638899
19300,No Damage,7559.0,Pleasants Valley ,Road,,CA,,LNU,Solano,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,777664.0,1936.0,7549 PLEASANTS VALLEY RD VACAVILLE CA 95688,38.4303048192278,-122.050173933431
26332,Destroyed (>50%),17480.0,W Corral Hollow,Road,,CA,,SCU,San Joaquin,,8/18/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,No Vents,Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,,,2298.0,,17480 W CORRAL HOLLOW RD TRACY CA 95377,37.5292897884335,-121.52309394248
12133,Destroyed (>50%),4498.0,Silverado ,Trail,,CA,,LNU,Napa,Calistoga ,9/27/2020 12:00:00 AM,Fire,,Commercial Building Single Story,Nonresidential Commercial,,Asphalt,Unknown,Unknown,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,,87265.0,1935.0,4498 SILVERADO TRL CALISTOGA CA 94515,38.5748668739342,-122.544932889006
95251,No Damage,29721.0,Highway 36 East,,,CA,0.0,TGU,Tehama,,7/24/2024 12:00:00 AM,Fire,Unknown,Infrastructure,Infrastructure,0.0,Metal,Enclosed,"Mesh Screen <= 1/8""""",Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,21-30,>50',0.0,0.0,,40.3319664,-121.9256067
46703,Destroyed (>50%),731.0,Buschmann,Road,Paradise Central Southwest A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,Unknown,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,28588.0,1935.0,731  BUSCHMANN RD   PARADISE CA 95969,39.7488618979693,-121.622764762216
110168,Destroyed (>50%),2151.0,Lake,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,,112264.0,1923.0,"2151 LAKE AVE, ALTADENA, CA 91001",34.182835,-118.1319687
119163,No Damage,1256.0,Sonoma,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,,,325333.0,1945.0,"1256 SONOMA DR, ALTADENA, CA 91001",34.1805962,-118.1246662
85722,No Damage,862.0,Willow ,Road,Greenville,CA,95947.0,LMU,Plumas,Greenville ,7/13/2021 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,>50',182070.0,,862 WILLOW RD GREENVILLE CA 95947,40.1618744276696,-120.95909078407
38081,Destroyed (>50%),5306.0,Country Club ,Drive,Paradise Southeast B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,,128337.0,1973.0,5306  COUNTRY CLUB DR   PARADISE CA 95969,39.7408618744071,-121.566732517049
18941,Destroyed (>50%),5376.0,Mill Creek ,Road,,CA,,LNU,Sonoma,Healdsburg ,8/16/2020 12:00:00 AM,Fire,,Mobile Home Single Wide,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,Combustible,Non Combustible,,,134799.0,1906.0,5376 MILL CREEK RD HEALDSBURG CA 95448,38.5695120515912,-122.977908159163
93441,Destroyed (>50%),121.0,Dustin ,Lane,Palermo,CA,95968.0,BTU,Butte,Palermo,6/24/2024 12:00:00 AM,Fire,Unknown,Mobile Home Triple Wide,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,,232296.0,2006.0,"121 DUSTIN LN, PALERMO, CA 95968",39.4264831,-121.4989141
104664,Destroyed (>50%),3805.0,Edgeview ,Drive,Pasadena,CA,91107.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,429738.0,1956.0,"3805 EDGEVIEW DR, PASADENA, CA 91107",34.1721568,-118.0702372
116774,Destroyed (>50%),3048.0,Fair Oaks,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,202365.0,1920.0,"3048 FAIR OAKS AVE # B, ALTADENA, CA 91001",34.1973383,-118.145606
63403,Destroyed (>50%),791.0,Mark West Springs,Road,Unincorporated,CA,0.0,LNU,Sonoma,Larkfield-Wikiup,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Combustible,Enclosed,Screened,Fire Resistant,Single Pane, , , ,,,,335000.0,,785 MARK WEST SPRINGS RD SANTA ROSA CA 95404,38.5056734097672,-122.73152203123
115324,No Damage,634.0,Church Canyon,Place,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Non Combustible,,,874579.0,2002.0,"634 CHURCH CANYON PL, ALTADENA, CA 91001",34.2125053,-118.1566685
44077,Destroyed (>50%),6163.0,N Opal,Lane,Paradise Central Southeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,115331.0,1950.0,6163  OPAL LN   PARADISE CA 95969,39.7690524528744,-121.59240028358
31138,Destroyed (>50%),13586.0,Andover,Drive,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Wood,Wood,No Patio Cover/Carport,Combustible,0-10,,175000.0,1994.0,13586  ANDOVER DR   MAGALIA CA 95954,39.8007373017667,-121.597574364919
91672,No Damage,15305.0,State Highway 96,,Klamath River,CA,96050.0,SKU,Siskiyou,,7/29/2022 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,,,72911.0,0.0,15305 STATE HIGHWAY 96 KLAMATH RIVER 96050 CA,41.86254107,-122.78367649
98830,No Damage,400.0,Lark,Drive,Wrightwood,CA,92397.0,BDU,San Bernardino,,9/8/2024 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,Unscreened,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,,,125571.0,1967.0,"400 LARK DR, WRIGHTWOOD, CA 92397",34.3595884,-117.6520302
115432,Destroyed (>50%),276.0,E Las Flores,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Unknown,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,30-50',154162.0,1914.0,"276 E LAS FLORES DR, ALTADENA, CA 91001",34.1971522,-118.1399064
8961,No Damage,55395.0,Point,Road,,CA,0.0,FKU,Fresno,,9/4/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,0.0,0.0,   ,37.2021374478863,-119.251488965687
94033,No Damage,5197.0,Dexter,Other,Mariposa,CA,95338.0,MMU,Mariposa,,7/4/2024 12:00:00 AM,Fire,Engine Company Actions,Mobile Home Double Wide,Single Residence,0.0,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Vinyl,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,,,4107.0,0.0,"5197 DEXTER VW, MARIPOSA, CA 95338",37.4948417,-119.9714973
79007,No Damage,16.0,Slick Rock Six,Road,Wofford Heights,CA,93285.0,KRN,Kern,Alta Sierra,8/18/2021 12:00:00 AM,Fire,Combination of Actions,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,,,16 SLICK ROCK SIX RD WOFFORD HEIGHTS CA 93285,35.7455687215495,-118.562145887012
27505,No Damage,17720.0,Mystic Canyon,Drive,,CA,,BDU,San Bernardino,,10/26/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,868530.0,2006.0,17720 MYSTIC CANYON DR CHINO HILLS CA 91709,33.9309069213642,-117.672393092653
934,No Damage,3535.0,Carveacre ,Road,,CA,0.0,MVU,San Diego,,9/5/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,280356.0,0.0,3535 CARVEACRE RD ALPINE CA 91901,32.748971577307,-116.691964243021
26059,Destroyed (>50%),20201.0,130,Route,,CA,,SCU,Stanislaus,,8/18/2020 12:00:00 AM,Fire,,Motor Home,Single Residence,,Other,Unknown,Unknown,Vinyl,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,0.0,,DEL PUERTO RD NEWMAN CA 95360,37.405119695706,-121.443132609235
62628,Destroyed (>50%),1623.0,Nina,Court,Santa Rosa,CA,0.0,LNU,Sonoma,Coffey Park,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unknown,Unknown,Combustible,Unknown, , , ,,,,129509.0,,1623 NINA CT SANTA ROSA CA 95403,38.479223612823,-122.749652752864
46062,Destroyed (>50%),13770.0,Andover ,Drive,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,Unknown,Combustible,Multi Pane,Wood,Wood,Combustible,No Fence,>30,,165000.0,1989.0,13770  ANDOVER DR   MAGALIA CA 95954,39.80848333805,-121.592836094053
77386,Destroyed (>50%),434960.0,3Rd ,Street,Doyle,CA,96109.0,LMU,Lassen,,7/4/2021 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Metal,No Eaves,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,,60000.0,,434-960 3RD ST DOYLE CA 96109,40.0274356210092,-120.103753680733
108151,Destroyed (>50%),26.0,E Altadena ,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,No Vents,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,64827.0,1946.0,"26 E ALTADENA DR, ALTADENA, CA 91001",34.1939444,-118.1469324
25387,No Damage,252.0,Either,Way,,CA,,CZU,Santa Cruz,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,260100.0,1951.0,252 EITHER WAY BOULDER CREEK CA 95006,37.1713864759626,-122.140585866043
39165,Destroyed (>50%),6286.0,Oliver,Road,Paradise Northwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,<30',98454.0,1974.0,6286  OLIVER RD   PARADISE CA 95969,39.7734463174673,-121.626142235445
83252,No Damage,2721.0,S Upper Truckee ,Road,South Lake Tahoe,CA,96150.0,AEU,El Dorado,Henderson ,8/14/2021 12:00:00 AM,Fire,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,No Eaves,No Vents,Wood,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,,,58133.0,,2721 S UPPER TRUCKEE RD SOUTH LAKE TAHOE CA 96150,38.836738431914,-120.022340319646
87890,Destroyed (>50%),14520.0,Christian,Way,Redding,CA,96003.0,SHU,Shasta,,9/22/2021 12:00:00 AM,Fire,,Mobile Home Single Wide,Single Residence,0.0,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,,,11711.0,,14520 CHRISTIAN WAY REDDING CA 96003,40.7091787294637,-122.28012815095
92934,No Damage,13188.0,Orange Blossom ,Road,Oakdale,CA,95361.0,TCU,Stanislaus,,7/29/2023 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,Composite,Combustible,No Fence,,,844098.0,2004.0,"13188 ORANGE BLOSSOM RD, OAKDALE, CA 95361",37.78651986,-120.75197787
113272,No Damage,2542.0,Tanoble,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,266160.0,1947.0,"2542 TANOBLE DR, ALTADENA, CA 91001",34.1894931,-118.1145412
