OBJECTID,Damage,Zip Code,CAL FIRE Unit,County,Incident Start Date,Structure Defense Actions Taken,Structure Type,Structure Category,Units in Structure,Roof Construction,Eaves,Vent Screen,Exterior Siding,Window Pane,Deck/Porch On Grade,Deck/Porch Elevated,Patio Cover/Carport Attached to Structure,Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure > 120 SQFT,Assessed Improved Value,Year Built,Latitude,Longitude,AIV missing,Year Built missing
56656,No Damage,95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,204000.0,1949.0,39.7304338303457,-121.633182813824,0,0
104243,No Damage,91024.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,120401.0,1947.0,34.1708302,-118.0468144,0,0
95803,No Damage,Unknown,ORC,Orange,2024-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,<30,0.0,1966.0,33.6457405,-117.4461497,0,1
48103,Destroyed (>50%),13451.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,21-30,Unknown,310678.0,1992.0,39.7981935141151,-121.599752750737,0,0
82582,No Damage,95721.0,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,11-20,>50,60073.0,1966.0,38.7860081742122,-120.152598736179,0,1
37074,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,54772.0,1950.0,39.7479047169198,-121.607313402461,0,0
1749,No Damage,Unknown,LAC,Los Angeles,2020-09-06,Unknown,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1966.0,34.1900909872467,-118.017292742538,1,1
52090,Destroyed (>50%),96047.0,SHU,Shasta,2018-07-23,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,284776.0,1966.0,40.543364707067,-122.557778537956,0,1
36847,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,30-50,82150.0,1949.0,39.7481817273625,-121.584731708257,0,0
38150,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Non Combustible,Unknown,Unknown,95000.0,1945.0,39.752898319705,-121.628149614372,0,0
87341,No Damage,95923.0,LMU,Plumas,2021-07-13,Unknown,Motor Home,Single Residence,0.0,Other,No Eaves,No Vents,Other,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,241249.0,1966.0,40.170036918497,-121.073859037221,0,1
39402,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,Wood,Combustible,Combustible,Unknown,Unknown,161079.0,1972.0,39.7421296394335,-121.631528000289,0,0
109432,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Unknown,Unknown,Unknown,Stucco/Brick/Cement,Unknown,Masonry/Concrete,Unknown,Unknown,Unknown,Unknown,<30,212055.0,1948.0,34.2023569,-118.1428008,0,0
78598,No Damage,95422.0,LNU,Lake,2021-08-18,Unknown,Mobile Home Single Wide,Single Residence,1.0,Metal,Enclosed,Unscreened,Metal,Single Pane,Masonry/Concrete,Wood,Non Combustible,No Fence,Unknown,Unknown,486286.0,1966.0,38.9238607033643,-122.603469014652,0,1
2302,Destroyed (>50%),95916.0,BTU,Butte,2020-09-09,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,65932.0,1982.0,39.6402460092728,-121.388223816027,0,0
47305,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,>50,183600.0,2001.0,39.7840718754455,-121.580231386738,0,0
111113,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Stucco/Brick/Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,230857.0,1920.0,34.1845412,-118.128916,0,0
123680,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,591600.0,1975.0,34.0712336,-118.558488,0,0
4833,Destroyed (>50%),Unknown,BTU,Butte,2020-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,0.0,1966.0,39.7012250123357,-121.327429606928,0,1
19213,Destroyed (>50%),95448.0,LNU,Sonoma,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unknown,"Mesh Screen > 1/8""""",Wood,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,>50,57245.0,1975.0,38.6442451462201,-122.990270667204,0,0
119791,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,144900.0,1965.0,34.045235,-118.5680839,0,0
1093,No Damage,18047.0,MVU,San Diego,2020-09-05,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,201392.0,1966.0,32.7481228694727,-116.75283484036,0,1
95780,No Damage,46760.0,FKU,Fresno,2024-09-03,Combination of Actions,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,No Vents,Metal,No Windows,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,Unknown,<30,17048.0,1966.0,36.2318033,-120.5766698,0,1
18241,Destroyed (>50%),95688.0,LNU,Solano,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,1.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Metal,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>50,330418.0,1986.0,38.4363367283929,-122.010213445215,0,0
94563,No Damage,93518.0,KRN,Kern,2024-07-24,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,>50,44697.0,1966.0,35.5027662,-118.5106931,0,1
34527,Destroyed (>50%),95926.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,11-20,Unknown,418602.0,2004.0,39.7082772968105,-121.730964138751,0,0
83897,No Damage,95971.0,LMU,Plumas,2021-07-13,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,Unknown,145995.0,1966.0,40.0046247504796,-120.956922012022,0,1
42666,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,67830.0,1988.0,39.7423111625456,-121.654165922741,0,0
55693,No Damage,95965.0,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,227273.0,1877.0,39.6659133904249,-121.583701452916,0,0
30316,Destroyed (>50%),13554.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Combustible,Combustible,11-20,Unknown,141780.0,1979.0,39.8006731002137,-121.599605238384,0,0
116136,No Damage,91001.0,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,<30,168876.0,1923.0,34.1886377,-118.1237277,0,0
21108,Destroyed (>50%),12434.0,CZU,Santa Cruz,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,No Eaves,Unscreened,Wood,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,170547.0,1963.0,37.0948053202701,-122.128741212509,0,0
44733,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,75797.0,1960.0,39.7521768078533,-121.580292949182,0,0
14863,No Damage,94558.0,LNU,Napa,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,115710.0,2006.0,38.5137972224747,-122.194183997489,0,0
123140,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,125302.0,1959.0,34.0476533,-118.5481438,0,0
99492,No Damage,90265.0,LAC,Los Angeles,2024-12-09,Unknown,Single Family Residence Single Story,Single Residence,0.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>50,440984.0,1976.0,34.0375723,-118.7133417,0,0
7965,No Damage,Unknown,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1966.0,37.0874384499988,-119.317429143348,0,1
104091,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Unknown,Unknown,Unknown,Unknown,Unknown,Masonry/Concrete,Unknown,Unknown,Unknown,Unknown,Unknown,336131.0,1956.0,34.2026163,-118.135395,0,0
119802,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,Combustible,Unknown,Unknown,712324.5000000002,1965.0,34.0449813,-118.5678404,0,0
30439,Destroyed (>50%),95965.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,2.0,Metal,No Eaves,No Vents,Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,11-20,Unknown,7484.0,1966.0,39.7798282793007,-121.516796797254,0,1
53749,No Damage,13721.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,56763.0,1979.0,39.8083637319579,-121.598997554146,0,0
106959,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,253858.0,1952.0,34.1924576,-118.1070926,0,0
92134,Destroyed (>50%),95631.0,NEU,Placer,2022-09-06,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,Unscreened,Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,82917.0,2004.0,39.03728735,-120.73127693,0,0
18914,No Damage,95448.0,LNU,Sonoma,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,134799.0,1906.0,38.5715041481738,-122.977334067425,0,0
4154,Destroyed (>50%),95916.0,BTU,Butte,2020-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,115000.0,1987.0,39.6400473696907,-121.445589820439,0,0
124995,Destroyed (>50%),90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,38615.0,1941.0,34.0378207,-118.5257153,0,0
79036,No Damage,Unknown,KRN,Kern,2021-08-18,Unknown,Single Family Residence Single Story,Single Residence,1.0,Metal,Unenclosed,No Vents,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,10278.0,1966.0,35.7286749319822,-118.552965368913,0,1
78857,No Damage,93285.0,KRN,Kern,2021-08-18,Hand Crew Fuel Break,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Wood,Wood,Combustible,No Fence,Unknown,Unknown,0.0,1966.0,35.7122634062674,-118.557405655124,1,1
92437,No Damage,95634.0,AEU,El Dorado,2022-09-06,Engine Company Actions,Single Family Residence Multi Story,Single Residence,1.0,Wood,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,Wood,Combustible,Combustible,21-30,>50,286255.0,1994.0,38.94886114,-120.71130693,0,0
34198,Destroyed (>50%),14153.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,2.0,Metal,Unknown,"Mesh Screen <= 1/8""""",Combustible,Single Pane,Wood,Wood,Non Combustible,Combustible,0-10,Unknown,8770.0,1979.0,39.8229340498505,-121.596954120436,0,0
117235,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Stucco/Brick/Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,131338.0,1945.0,34.2040706,-118.1433966,0,0
4781,Destroyed (>50%),12841.0,BTU,Butte,2020-09-09,Unknown,Mobile Home Single Wide,Single Residence,0.0,Metal,Unknown,Unknown,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,123150.0,2004.0,39.6910922213481,-121.337607764337,0,0
22229,Destroyed (>50%),95060.0,CZU,Santa Cruz,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unscreened,Wood,Unknown,No Deck/Porch,No Deck/Porch,Combustible,No Fence,>30,Unknown,190000.0,2001.0,37.1171436500652,-122.151450817826,0,0
85069,No Damage,Unknown,LMU,Plumas,2021-07-13,Combination of Actions,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1966.0,39.9269544476553,-121.316465173016,1,1
125748,Destroyed (>50%),90272.0,LAC,Los Angeles,2025-01-07,Unknown,Multi Family Residence Multi Story,Multiple Residence,1.0,Asphalt,Unknown,Unknown,Stucco/Brick/Cement,Single Pane,Unknown,Unknown,Unknown,Non Combustible,Unknown,Unknown,459724.0,1949.0,34.0483027,-118.5415145,0,0
46003,Destroyed (>50%),95954.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,2.0,Asphalt,Enclosed,Unknown,Combustible,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,0-10,<30,102000.0,1979.0,39.8031344209721,-121.595539124743,0,0
99793,No Damage,90265.0,LAC,Los Angeles,2024-12-09,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,No Eaves,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,Unknown,Unknown,712324.5000000002,2001.0,34.0325768,-118.7161542,0,0
87569,No Damage,95983.0,LMU,Plumas,2021-07-13,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,93419.0,1966.0,40.066857230419,-120.688533842196,0,1
91315,Destroyed (>50%),96094.0,SKU,Siskiyou,2022-09-02,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,Unknown,41526.0,1966.0,41.434966,-122.3854695,0,1
80586,No Damage,95636.0,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,>30,Unknown,146500.0,1966.0,38.6365053685728,-120.543874822601,0,1
130523,Destroyed (>50%),90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Unknown,Wood,No Deck/Porch,Unknown,Combustible,Unknown,30-50,587826.0,1946.0,34.0474045,-118.5430012,0,0
100631,No Damage,93066.0,VNC,Ventura,2024-11-06,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,>30,Unknown,712324.5000000002,1989.0,34.3023166,-119.0033744,0,0
104774,No Damage,91006.0,LAC,Los Angeles,2025-01-07,Engine Company Actions,Single Family Residence Single Story,Single Residence,0.0,Tile,Enclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Unknown,Unknown,Non Combustible,Unknown,Unknown,612000.0,1964.0,34.1753512,-118.020314,0,0
99591,No Damage,90265.0,LAC,Los Angeles,2024-12-09,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,Unknown,Unknown,453632.0,1980.0,34.0408826,-118.6902614,0,0
99278,Destroyed (>50%),93545.0,BDU,Inyo,2024-10-30,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,Unknown,Stucco/Brick/Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,125687.0,1947.0,36.5053009,-118.1011856,0,0
39615,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Civilian,Utility Misc Structure,Other Minor Structure,0.0,Concrete,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,350000.0,1990.0,39.7232494072076,-121.669825538031,0,0
121342,Destroyed (>50%),90272.0,LAC,Los Angeles,2025-01-07,Engine Company Actions,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Stucco/Brick/Cement,Unknown,Unknown,Unknown,No Patio Cover/Carport,Combustible,Unknown,Unknown,88293.0,1948.0,34.0451623,-118.5291618,0,0
90471,No Damage,95338.0,MMU,Mariposa,2022-07-22,Unknown,Single Family Residence Single Story,Single Residence,1.0,Metal,Unenclosed,Unscreened,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,11-20,Unknown,67129.0,1971.0,37.51145105,-119.9178572,0,0
47675,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,349873.0,2003.0,39.7701359754436,-121.57815996871,0,0
91005,No Damage,95338.0,MMU,Mariposa,2022-07-18,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,0.0,1966.0,37.50376276,-120.03836735,0,1
55775,No Damage,95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84852.0,1954.0,39.7400101736385,-121.624916557003,0,0
47533,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,190000.0,1935.0,39.7939533193439,-121.583867958349,0,0
45878,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Unknown,Unknown,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,144731.0,1981.0,39.7562112259834,-121.619429120835,0,0
54324,No Damage,Unknown,BTU,Butte,2018-11-08,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1900.0,39.7581593543638,-121.613784015063,1,0
